,Unnamed: 0,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
103,103,KO,,21344.0,,,2013.0,,46854000000.0,18421000000.0,28433000000.0,0.6068425321210569,0.0,5534000000.0,11776000000.0,17310000000.0,0.0,17310000000.0,35731000000.0,534000000.0,463000000.0,1977000000.0,13875000000.0,0.2961326674350109,10228000000.0,0.2182951295513723,1249000000.0,11477000000.0,0.2449524053442608,2851000000.0,8584000000.0,0.1832074102531267,1.94,1.9,4434000000.0,4509000000.0,,,Beverages—Non-Alcoholic,,10414000000.0,9854000000.0,20268000000.0,4873000000.0,3277000000.0,2886000000.0,31304000000.0,14967000000.0,12312000000.0,15299000000.0,27611000000.0,11512000000.0,0.0,4661000000.0,58751000000.0,0.0,90055000000.0,1933000000.0,17925000000.0,759000000.0,0.0,7194000000.0,27811000000.0,19154000000.0,0.0,6152000000.0,3498000000.0,28804000000.0,0.0,0.0,56615000000.0,0.0,1760000000.0,61660000000.0,-3432000000.0,-26815000000.0,33173000000.0,33173000000.0,89788000000.0,0.0,89788000000.0,21366000000.0,37079000000.0,26665000000.0,648000000.0,227000000.0,-932000000.0,28000000.0,-158000000.0,-556000000.0,38000000.0,10542000000.0,-2550000000.0,519000000.0,-14782000000.0,12791000000.0,-192000000.0,-4214000000.0,-38714000000.0,1328000000.0,-4832000000.0,-4969000000.0,43442000000.0,-3745000000.0,-611000000.0,1972000000.0,10414000000.0,8442000000.0,10542000000.0,-2550000000.0,7992000000.0,5.1019133638440906,5.1019133638440906,3.612194732974773,19.71642264897484,9.615021547301456,21.176898400750755,16.054427245190666,16.054427245190666,11.28470608307144,3.612194732974773,0.0293596699092018,14.119695280634236,5.1019133638440906,,,,,0.3683637776914108,1.7066590299339826,0.6286713674976403,23.63498920086393,0.6068425321210569,0.2182951295513723,25.87646580050041,0.0953195269557492,,0.002,0.0089,,,Consumer Defensive
104,104,MCD,,63908.0,,,2018.0,,21025200000.0,10239200000.0,10786000000.0,0.5130034434868633,0.0,0.0,0.0,2200200000.0,0.0,2200200000.0,12439400000.0,4000000.0,981200000.0,1482000000.0,10279300000.0,0.4889037916405075,8585800000.0,0.4083575899396914,-769700000.0,7816100000.0,0.3717491391282841,1891800000.0,5924300000.0,0.2817713981317657,7.722983,7.54,767100000.0,785600000.0,,,Restaurants,,866000000.0,0.0,866000000.0,2441500000.0,51100000.0,694600000.0,4053200000.0,22842700000.0,2331500000.0,0.0,2331500000.0,1202800000.0,0.0,2381000000.0,28758000000.0,0.0,32811200000.0,1207900000.0,0.0,482000000.0,0.0,1283600000.0,2973500000.0,31075300000.0,627800000.0,1215500000.0,3177500000.0,36096100000.0,0.0,0.0,39069600000.0,0.0,16600000.0,50487000000.0,-2609500000.0,-54152500000.0,-6258400000.0,-6258400000.0,32811200000.0,0.0,32811200000.0,0.0,31075300000.0,30209300000.0,102600000.0,125100000.0,-472700000.0,-479400000.0,129400000.0,0.0,-194600000.0,6966700000.0,0.0,429100000.0,0.0,0.0,-2884200000.0,-2455100000.0,-1759600000.0,0.0,-5207700000.0,-3255900000.0,4273600000.0,-5949600000.0,-159800000.0,-1597800000.0,866000000.0,2463800000.0,6966700000.0,-2741700000.0,4225000000.0,-22.279779224487093,-22.279779224487093,6.631840377191656,23.536243994823018,8.61159123489658,33.00254918308402,20.01460810692724,20.01460810692724,3.8166478740997225,6.631840377191656,0.0233505361861534,16.503562528433843,-22.279779224487093,181.77,182.9,135584705863.0,0.2420388684894001,-0.1907397474033257,-6.242745749712387,1.1907397474033257,7.961781492050551,0.5130034434868633,0.4083575899396914,-94.66157484341046,0.1805572487443312,0.6167917368319829,0.0151,0.0236,5.107766672274004,4.158711681363011,Consumer Cyclical
105,105,MCD,,63908.0,,,2017.0,,22820400000.0,12199600000.0,10620800000.0,0.4654081435908222,0.0,0.0,0.0,2231300000.0,0.0,2231300000.0,14430900000.0,7000000.0,921300000.0,1363400000.0,10858200000.0,0.4758111163695641,8389500000.0,0.3676315927854025,184000000.0,8573500000.0,0.3756945539955478,3381200000.0,5192300000.0,0.2275288776708559,6.538597,6.37,794100000.0,815500000.0,,,Restaurants,,2463800000.0,0.0,2463800000.0,1976200000.0,58800000.0,828400000.0,5327200000.0,22448300000.0,2379700000.0,0.0,2379700000.0,1085700000.0,0.0,2562800000.0,28476500000.0,0.0,33803700000.0,924800000.0,0.0,541200000.0,0.0,1424600000.0,2890600000.0,29536400000.0,0.0,1119400000.0,3525300000.0,34181100000.0,0.0,0.0,37071700000.0,0.0,16600000.0,48325800000.0,-2178400000.0,-49432000000.0,-3268000000.0,-3268000000.0,33803700000.0,0.0,33803700000.0,0.0,29536400000.0,27072600000.0,-36400000.0,117500000.0,-980500000.0,-340700000.0,-59700000.0,0.0,-105100000.0,5551200000.0,0.0,2494800000.0,0.0,0.0,-1932800000.0,562000000.0,-1649400000.0,0.0,-4685700000.0,-3089200000.0,4113500000.0,-5310800000.0,264000000.0,1240400000.0,2463800000.0,1223400000.0,5551200000.0,-1853700000.0,3697500000.0,-41.91137227214504,-41.91137227214504,6.001926547535099,26.37874633310286,11.547616637992109,37.042965405103445,24.673289484322307,24.673289484322307,4.428149764954441,6.001926547535099,0.02255444254034,15.107381019447974,-41.91137227214504,,,,,-0.0966758076778577,-11.343849449204406,1.0966758076778578,9.29827417779225,0.4654081435908222,0.3676315927854025,-158.88310893512852,0.153601528826726,,0.0256999999999999,0.0326,,,Consumer Cyclical
106,106,MCD,,63908.0,,,2016.0,,24621900000.0,14417200000.0,10204700000.0,0.4144562361150033,0.0,0.0,0.0,2384500000.0,0.0,2384500000.0,16801700000.0,4000000.0,884800000.0,1516500000.0,9267300000.0,0.3763844382440023,7820200000.0,0.317611557190956,-954200000.0,6866000000.0,0.2788574399213708,2179500000.0,4686500000.0,0.1903386822300472,5.725413,5.44,818543627.0,861200000.0,,,Restaurants,,1223400000.0,0.0,1223400000.0,1474100000.0,58900000.0,2092200000.0,4848600000.0,21257600000.0,2336500000.0,0.0,2336500000.0,725900000.0,0.0,1855300000.0,26175300000.0,0.0,31023900000.0,756000000.0,77200000.0,533500000.0,0.0,2101600000.0,3468300000.0,25878500000.0,0.0,1817100000.0,2064300000.0,29759900000.0,0.0,0.0,33228200000.0,0.0,16600000.0,46222700000.0,-3092900000.0,-45350700000.0,-2204300000.0,-2204300000.0,31023900000.0,0.0,31023900000.0,0.0,25955700000.0,24732300000.0,-538600000.0,131300000.0,167000000.0,-159000000.0,89800000.0,0.0,96900000.0,6059600000.0,0.0,866100000.0,0.0,0.0,-1847700000.0,-981600000.0,-822900000.0,0.0,-11171000000.0,-3058200000.0,3789700000.0,-11262400000.0,-103700000.0,-6462100000.0,1223400000.0,7685500000.0,6059600000.0,-1821100000.0,4238500000.0,-45.72439468964297,-45.72439468964297,4.093521751545575,21.50651514229809,16.70300522352622,23.779705842722663,16.63315783457324,16.63315783457324,3.724825675105132,4.093521751545575,0.0303422106027347,13.544676789828753,-45.72439468964297,,,,,-0.0710516730649595,-15.074263938665336,1.0710516730649595,7.755424954792043,0.4144562361150033,0.317611557190956,-212.6071768815497,0.151060956230519,,0.0165,0.025,,,Consumer Cyclical
107,107,MCD,,63908.0,,,2015.0,,25413000000.0,15623800000.0,9789200000.0,0.3852044229331444,0.0,0.0,0.0,2434300000.0,0.0,2434300000.0,18058100000.0,9000000.0,638300000.0,1555700000.0,8749700000.0,0.3443001613347499,7354900000.0,0.289414866406957,-799200000.0,6555700000.0,0.2579663951520875,2026400000.0,4529300000.0,0.1782276787470979,4.994817,4.8,906800000.0,944600000.0,,,Restaurants,,7685500000.0,0.0,7685500000.0,1298700000.0,100100000.0,558700000.0,9643000000.0,23117600000.0,2516300000.0,0.0,2516300000.0,792700000.0,0.0,1869100000.0,28295700000.0,0.0,37938700000.0,874700000.0,0.0,463800000.0,0.0,1611900000.0,2950400000.0,24122100000.0,0.0,1704300000.0,2074000000.0,27900400000.0,0.0,0.0,30850800000.0,0.0,16600000.0,44594500000.0,-2879800000.0,-34643400000.0,7087900000.0,7087900000.0,37938700000.0,0.0,37938700000.0,0.0,24122100000.0,16436600000.0,-1400000.0,110000000.0,167900000.0,-180600000.0,-15000000.0,0.0,177600000.0,6539100000.0,0.0,413600000.0,0.0,0.0,-1833600000.0,-1420000000.0,-1054500000.0,0.0,-6099200000.0,-3230300000.0,11119300000.0,735300000.0,-246800000.0,5607600000.0,7685500000.0,2077900000.0,6539100000.0,-1813900000.0,4725200000.0,15.835960286098844,15.835960286098844,4.416782863567465,24.781688762466604,19.56802956802957,23.75427556756116,17.16500786221957,17.16500786221957,4.750456689526417,4.416782863567465,0.0287793427711235,14.70682456676686,15.835960286098844,,,,,0.1868250625350895,4.352600911412407,0.8131749374649105,10.256462478458404,0.3852044229331444,0.289414866406957,63.90186091790234,0.1193846916209569,,0.0084,0.0153,,,Consumer Cyclical
108,108,MCD,,63908.0,,,2014.0,,27441300000.0,16985600000.0,10455700000.0,0.3810205784711366,0.0,0.0,0.0,2487900000.0,0.0,2487900000.0,19473500000.0,20000000.0,570500000.0,1644500000.0,9587000000.0,0.3493639149748736,7967800000.0,0.2903579640906225,-595800000.0,7372000000.0,0.2686461647225168,2614200000.0,4757800000.0,0.1733809987136177,4.941115,4.82,962900000.0,986300000.0,,,Restaurants,,2077900000.0,0.0,2077900000.0,1214400000.0,110000000.0,783200000.0,4185500000.0,24557500000.0,2735300000.0,0.0,2735300000.0,1004500000.0,0.0,1798600000.0,30095900000.0,0.0,34281400000.0,860100000.0,0.0,496800000.0,0.0,1391000000.0,2747900000.0,14989700000.0,0.0,1624500000.0,2065900000.0,18680100000.0,0.0,0.0,21428000000.0,0.0,16600000.0,43294500000.0,-1519700000.0,-28938000000.0,12853400000.0,12853400000.0,34281400000.0,0.0,34281400000.0,0.0,14989700000.0,12911800000.0,-90700000.0,112800000.0,-63600000.0,27000000.0,-74700000.0,0.0,369500000.0,6730300000.0,0.0,319400000.0,0.0,0.0,-2624300000.0,-2304900000.0,-548100000.0,0.0,-3198600000.0,-3216100000.0,2344500000.0,-4618300000.0,-527900000.0,-720800000.0,2077900000.0,2798700000.0,6730300000.0,-2583400000.0,4146900000.0,6.925053161884015,6.925053161884015,3.243668423542616,18.708327023195597,22.59659090909091,21.464341631329425,13.225335915332154,13.225335915332154,3.8081065618084846,3.243668423542616,0.0361317011325844,10.631300543544382,6.925053161884015,,,,,0.3749380130333067,1.667107535749296,0.6250619869666934,12.886941279579316,0.3810205784711366,0.2903579640906225,37.01588684705992,0.1387866306510236,,0.0063,0.0132,,,Consumer Cyclical
109,109,MCD,,63908.0,,,2013.0,,28105700000.0,17203000000.0,10902700000.0,0.3879177533382908,0.0,0.0,0.0,2385600000.0,0.0,2385600000.0,19588600000.0,15000000.0,521900000.0,1585100000.0,10311500000.0,0.3668828742924033,8517100000.0,0.3030381737512319,-312600000.0,8204500000.0,0.291915874715805,2618600000.0,5585900000.0,0.1987461618105935,5.640044,5.55,990400000.0,1006000000.0,,,Restaurants,,2798700000.0,0.0,2798700000.0,1319800000.0,123700000.0,807900000.0,5050100000.0,25747300000.0,2872700000.0,0.0,2872700000.0,1209100000.0,0.0,1747100000.0,31576200000.0,0.0,36626300000.0,1086000000.0,0.0,598600000.0,0.0,1485400000.0,3170000000.0,14129800000.0,0.0,1647700000.0,1669100000.0,17446600000.0,0.0,0.0,20616600000.0,0.0,16600000.0,41751200000.0,427600000.0,-26185700000.0,16009700000.0,16009700000.0,36626300000.0,0.0,36626300000.0,0.0,14129800000.0,11331100000.0,25200000.0,89100000.0,-191400000.0,56200000.0,-60700000.0,0.0,26800000.0,7120700000.0,0.0,259100000.0,0.0,0.0,-2932900000.0,-2673800000.0,-695400000.0,0.0,-1777800000.0,-3114600000.0,1544800000.0,-4043000000.0,58700000.0,462600000.0,2798700000.0,2336100000.0,7120700000.0,-2824700000.0,4296000000.0,5.802702303618431,5.802702303618431,3.3053623667170715,16.63107521979269,21.29542354902258,21.624656208156427,13.046403172474616,13.046403172474616,3.4819610818481515,3.3053623667170715,0.0335265445619682,10.108192122410902,5.802702303618431,,,,,0.437109399529846,1.2877567974415511,0.5628906004701539,15.691703391454302,0.3879177533382908,0.3030381737512319,34.89072249948469,0.1525106276091224,,0.002,0.0089,,,Consumer Cyclical
110,110,MMM,,66740.0,,,2018.0,,32765000000.0,16682000000.0,16083000000.0,0.4908591484816115,1821000000.0,7602000000.0,0.0,7529000000.0,73000000.0,9423000000.0,26105000000.0,70000000.0,350000000.0,1488000000.0,8824000000.0,0.2693117656035403,7207000000.0,0.2199603235159468,-207000000.0,7000000000.0,0.2136426064397985,1637000000.0,5349000000.0,0.1632534716923546,9.09,8.89,588500000.0,602000000.0,,,Conglomerates,,2853000000.0,380000000.0,3233000000.0,5123000000.0,4366000000.0,987000000.0,13709000000.0,8738000000.0,10051000000.0,2657000000.0,12708000000.0,188000000.0,365000000.0,792000000.0,22791000000.0,0.0,36500000000.0,2266000000.0,1211000000.0,516000000.0,617000000.0,2634000000.0,7244000000.0,13411000000.0,0.0,279000000.0,5718000000.0,19408000000.0,0.0,75000000.0,26652000000.0,0.0,9000000.0,40636000000.0,-6866000000.0,-23983000000.0,9796000000.0,9796000000.0,36448000000.0,0.0,36448000000.0,568000000.0,14622000000.0,11769000000.0,-57000000.0,302000000.0,-272000000.0,-305000000.0,408000000.0,6465000000.0,-371000000.0,6439000000.0,-1577000000.0,859000000.0,-1828000000.0,2497000000.0,271000000.0,222000000.0,-1034000000.0,485000000.0,-4870000000.0,-3193000000.0,1911000000.0,-6701000000.0,-160000000.0,-200000000.0,2853000000.0,3053000000.0,6439000000.0,-1577000000.0,4862000000.0,11.971253320799306,11.971253320799306,3.579136198094003,21.923798379239116,6.395666601600625,24.119785588348417,18.21251708814257,18.21251708814257,2.396388437255241,3.579136198094003,0.0272276726883968,14.623685123589077,11.971253320799306,,,110036850000.0,0.2338571428571428,0.2683835616438356,2.720702327480604,0.7301917808219178,19.8,0.4908591484816115,0.2199603235159468,54.6039199673336,0.1465479452054794,0.9560211943655538,0.0151,0.022,7.908683820594051,6.983002900820854,Industrials
111,111,MMM,,66740.0,,,2017.0,,31657000000.0,16001000000.0,15656000000.0,0.4945509681902896,1850000000.0,6572000000.0,0.0,6572000000.0,0.0,8422000000.0,24423000000.0,50000000.0,322000000.0,1544000000.0,9403000000.0,0.2970275136620652,7820000000.0,0.2470227753735351,-272000000.0,7548000000.0,0.2384306788388034,2679000000.0,4858000000.0,0.1534573711975234,8.13,7.93,597500000.0,612700000.0,,,Conglomerates,,3053000000.0,1076000000.0,4129000000.0,4982000000.0,4034000000.0,1132000000.0,14277000000.0,8866000000.0,10513000000.0,2936000000.0,13449000000.0,150000000.0,511000000.0,734000000.0,23710000000.0,0.0,37987000000.0,1945000000.0,1853000000.0,587000000.0,513000000.0,2789000000.0,7687000000.0,12096000000.0,37000000.0,235000000.0,6310000000.0,18678000000.0,0.0,60000000.0,26365000000.0,0.0,9000000.0,39115000000.0,-7026000000.0,-20535000000.0,11563000000.0,11563000000.0,37928000000.0,0.0,37928000000.0,1226000000.0,13949000000.0,10896000000.0,107000000.0,324000000.0,359000000.0,-245000000.0,24000000.0,6590000000.0,-952000000.0,6240000000.0,-1373000000.0,-958000000.0,-2152000000.0,1354000000.0,43000000.0,-3086000000.0,-962000000.0,734000000.0,-2068000000.0,-2803000000.0,2444000000.0,-2655000000.0,156000000.0,655000000.0,3053000000.0,2398000000.0,6240000000.0,-1373000000.0,4867000000.0,12.99793704027934,12.99793704027934,4.747611776123764,30.937658706617945,6.354275391409073,30.880449146650918,24.08576057640224,24.08576057640224,3.433367584919061,4.747611776123764,0.0186499702396284,17.142523236919068,12.99793704027934,,,,,0.3043936083396951,2.280117616535501,0.6940532287361466,23.285714285714285,0.4945509681902896,0.2470227753735351,42.01331834299057,0.127885855687472,,0.0256999999999999,0.0326,,,Industrials
112,112,MMM,,66740.0,,,2016.0,,30109000000.0,15040000000.0,15069000000.0,0.5004815835796605,1735000000.0,6111000000.0,0.0,6111000000.0,0.0,7846000000.0,22886000000.0,29000000.0,199000000.0,1474000000.0,8718000000.0,0.2895479756883324,7223000000.0,0.2398950479922946,-170000000.0,7053000000.0,0.2342488956790328,1995000000.0,5050000000.0,0.1677239363645421,8.35,8.16,604700000.0,618700000.0,,,Conglomerates,,2398000000.0,280000000.0,2678000000.0,4501000000.0,3385000000.0,1162000000.0,11726000000.0,8516000000.0,9166000000.0,2320000000.0,11486000000.0,145000000.0,422000000.0,611000000.0,21180000000.0,0.0,32906000000.0,2376000000.0,972000000.0,389000000.0,551000000.0,1931000000.0,6219000000.0,10678000000.0,15000000.0,145000000.0,5506000000.0,16344000000.0,0.0,45000000.0,22563000000.0,0.0,9000000.0,37907000000.0,-7245000000.0,-20373000000.0,10298000000.0,10298000000.0,32861000000.0,0.0,32861000000.0,425000000.0,11650000000.0,9252000000.0,7000000.0,298000000.0,-7000000.0,-313000000.0,148000000.0,5507000000.0,-160000000.0,6662000000.0,-1420000000.0,126000000.0,-1410000000.0,1247000000.0,54000000.0,-1403000000.0,-992000000.0,804000000.0,-3753000000.0,-2678000000.0,1993000000.0,-4626000000.0,-33000000.0,600000000.0,2398000000.0,1798000000.0,6662000000.0,-1420000000.0,5242000000.0,10.300686823804623,10.300686823804623,3.523081899483211,21.00524216070099,6.689402355032216,20.23587808308661,15.922616768468927,15.922616768468927,2.3591883236582265,3.523081899483211,0.0252459374496101,13.228776429403531,10.300686823804623,,,,,0.3129520452197167,2.1910079627112062,0.6856804230231569,35.2964824120603,0.5004815835796605,0.2398950479922946,49.03864828121966,0.1534674527441804,,0.0165,0.0234,,,Industrials
113,113,MMM,,66740.0,,,2015.0,,30274000000.0,15383000000.0,14891000000.0,0.4918742154984475,1763000000.0,6182000000.0,0.0,6182000000.0,0.0,7945000000.0,23328000000.0,26000000.0,149000000.0,1435000000.0,8399000000.0,0.2774327806038185,6946000000.0,0.2294378014137544,-123000000.0,6823000000.0,0.2253749091629781,1982000000.0,4833000000.0,0.1596419369756226,7.72,7.58,625600000.0,637200000.0,,,Conglomerates,,1798000000.0,118000000.0,1916000000.0,4260000000.0,3518000000.0,1292000000.0,10986000000.0,8515000000.0,9249000000.0,2601000000.0,11850000000.0,126000000.0,510000000.0,731000000.0,21732000000.0,0.0,32718000000.0,2260000000.0,2044000000.0,421000000.0,518000000.0,1875000000.0,7118000000.0,8753000000.0,19000000.0,551000000.0,4530000000.0,13853000000.0,0.0,46000000.0,20971000000.0,0.0,9000000.0,36575000000.0,-6359000000.0,-18517000000.0,11708000000.0,11708000000.0,32679000000.0,0.0,32679000000.0,244000000.0,10797000000.0,8999000000.0,395000000.0,276000000.0,-790000000.0,-58000000.0,9000000.0,3868000000.0,271000000.0,6420000000.0,-1461000000.0,-2791000000.0,-652000000.0,1952000000.0,135000000.0,-2817000000.0,-800000000.0,635000000.0,-5238000000.0,-2561000000.0,4316000000.0,-3648000000.0,-54000000.0,-99000000.0,1798000000.0,1897000000.0,6420000000.0,-1461000000.0,4959000000.0,8.068466006149642,8.068466006149642,3.12035409922706,19.545954893440925,7.106572769953051,19.04932446057673,14.714267912772584,14.714267912772584,2.2711644467564343,3.12035409922706,0.0271103978591148,12.318680795332778,8.068466006149642,,,,,0.3578458340974387,1.791168431841476,0.6409621615013142,45.61744966442953,0.4918742154984475,0.2294378014137544,41.27946703108985,0.1477168531083807,,0.0084,0.0153,,,Industrials
114,114,MMM,,66740.0,,,2014.0,,31821000000.0,16447000000.0,15374000000.0,0.4831400647371233,1770000000.0,6469000000.0,0.0,6469000000.0,0.0,8239000000.0,24686000000.0,33000000.0,142000000.0,1408000000.0,8534000000.0,0.2681876748059457,7135000000.0,0.2242229973916596,-109000000.0,7026000000.0,0.2207975864994814,2028000000.0,4956000000.0,0.1557462053360988,7.63,7.49,649200000.0,662000000.0,,,Conglomerates,,1897000000.0,626000000.0,2523000000.0,4315000000.0,3706000000.0,1221000000.0,11765000000.0,8489000000.0,7050000000.0,1435000000.0,8485000000.0,930000000.0,889000000.0,711000000.0,19504000000.0,0.0,31269000000.0,2340000000.0,106000000.0,525000000.0,541000000.0,2486000000.0,5998000000.0,6731000000.0,21000000.0,141000000.0,5236000000.0,12129000000.0,0.0,59000000.0,18127000000.0,0.0,9000000.0,34317000000.0,-6289000000.0,-14928000000.0,13109000000.0,13109000000.0,31236000000.0,0.0,31236000000.0,1556000000.0,6837000000.0,4940000000.0,-146000000.0,280000000.0,-100000000.0,-268000000.0,75000000.0,5767000000.0,228000000.0,6626000000.0,-1493000000.0,-94000000.0,-1280000000.0,2034000000.0,237000000.0,-596000000.0,-1625000000.0,968000000.0,-5652000000.0,-2216000000.0,1922000000.0,-6603000000.0,-111000000.0,-684000000.0,1897000000.0,2581000000.0,6626000000.0,-1493000000.0,5133000000.0,8.037620109277595,8.037620109277595,3.3111832441632885,21.260121471452784,7.374507531865585,20.52701383450614,15.90177513017205,15.90177513017205,2.5635347064017733,3.3111832441632885,0.021031619537933,12.925376378312633,8.037620109277595,,,,,0.419233106271387,1.3827904493096346,0.579711535386485,49.24647887323944,0.4831400647371233,0.2242229973916596,37.8060874208559,0.1584956346541303,,0.0063,0.0132,,,Industrials
115,115,MMM,,66740.0,,,2013.0,,30871000000.0,16106000000.0,14765000000.0,0.4782805869586343,1715000000.0,6384000000.0,0.0,6384000000.0,0.0,8099000000.0,24205000000.0,41000000.0,145000000.0,1371000000.0,8016000000.0,0.2596611706779825,6666000000.0,0.2159308088497295,-104000000.0,6562000000.0,0.2125619513459233,1841000000.0,4659000000.0,0.1509183375983933,6.83,6.72,681900000.0,693600000.0,,,Conglomerates,,2581000000.0,756000000.0,3337000000.0,4352000000.0,3864000000.0,1180000000.0,12733000000.0,8652000000.0,7345000000.0,1688000000.0,9033000000.0,1575000000.0,360000000.0,1197000000.0,20817000000.0,0.0,33550000000.0,2346000000.0,1683000000.0,505000000.0,521000000.0,2443000000.0,7498000000.0,4326000000.0,19000000.0,538000000.0,3221000000.0,8104000000.0,0.0,58000000.0,15602000000.0,0.0,9000000.0,32416000000.0,-3913000000.0,-11010000000.0,17502000000.0,17502000000.0,33104000000.0,0.0,33104000000.0,2331000000.0,6009000000.0,3428000000.0,-167000000.0,240000000.0,-160000000.0,-337000000.0,16000000.0,5235000000.0,-126000000.0,5817000000.0,-1665000000.0,8000000.0,-4040000000.0,4667000000.0,174000000.0,-856000000.0,-859000000.0,1609000000.0,-5212000000.0,-1730000000.0,946000000.0,-5246000000.0,-17000000.0,-302000000.0,2581000000.0,2883000000.0,5817000000.0,-1665000000.0,4152000000.0,4.988989664832019,4.988989664832019,2.828457034559619,18.741639217405023,7.093520220588236,21.03017753224711,15.01070949181537,15.01070949181537,2.373685695087014,2.828457034559619,0.0198127983478865,11.320521097042166,4.988989664832019,,,,,0.5216691505216096,0.891440978173923,0.465037257824143,44.97241379310345,0.4782805869586343,0.2159308088497295,26.619814878299625,0.1388673621460506,,0.002,0.0089,,,Industrials
116,116,MRK,,310158.0,,,2018.0,,42294000000.0,13509000000.0,28785000000.0,0.6805929919137467,9752000000.0,10102000000.0,0.0,10102000000.0,0.0,19854000000.0,33363000000.0,343000000.0,772000000.0,4519000000.0,14019000000.0,0.3314654560930628,8931000000.0,0.2111647042133635,199000000.0,8701000000.0,0.2057265806024495,2508000000.0,6220000000.0,0.1470657776516763,2.4,2.32,2592559543.0,2679000000.0,,,Drug Manufacturers—General,,7965000000.0,899000000.0,8864000000.0,7071000000.0,5440000000.0,4500000000.0,25875000000.0,13291000000.0,18253000000.0,11431000000.0,29684000000.0,6233000000.0,0.0,7554000000.0,56762000000.0,0.0,82637000000.0,3318000000.0,5308000000.0,0.0,0.0,13580000000.0,22206000000.0,19806000000.0,0.0,1702000000.0,12041000000.0,33549000000.0,0.0,0.0,55755000000.0,0.0,1788000000.0,42579000000.0,-5545000000.0,-12121000000.0,26701000000.0,26701000000.0,82456000000.0,0.0,82456000000.0,7132000000.0,25114000000.0,17149000000.0,-509000000.0,348000000.0,-1553000000.0,-418000000.0,230000000.0,-674000000.0,1897000000.0,10922000000.0,0.0,-431000000.0,-7994000000.0,15252000000.0,-2513000000.0,4314000000.0,-4287000000.0,0.0,-9091000000.0,-5172000000.0,5390000000.0,-13160000000.0,-205000000.0,1871000000.0,7967000000.0,6096000000.0,10922000000.0,-2615000000.0,8307000000.0,6.797644748709868,6.797644748709868,4.2914813551639055,29.180693317572697,5.981332201951633,21.84951395633829,16.61819377726627,16.61819377726627,10.70506366659536,4.2914813551639055,0.0284952535215657,14.170262674606048,6.797644748709868,70.01,73.08,197372471461.0,0.2882427307206068,0.3231119232305142,2.088124040298116,0.674697774604596,10.82642487046632,0.6805929919137467,0.2111647042133635,23.29500767761507,0.0752689473238379,0.8015771123592524,0.0151,0.022,6.633484783065929,5.886472687610425,Healthcare
